Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
2612,-4.148444,-1.099468,-1.042794,1.961193,1.183417,-0.514504,4.295711,3.641645,1.920169,-3.408095,-1.445977,-0.416717,2.127024,-2.662516,-4.161185,1.308132,3.449472,-0.265516,-2.387678,2.437727,1.412407,-2.050912,2.678201,-4.23146,3.465916,2.277754,0.767748,1.796333,155.7
2613,0.336301,-4.64481,0.392487,4.894941,-1.988885,-3.43739,-0.934716,3.763693,1.709336,4.283189,0.232957,4.814392,-4.092504,2.280896,-3.930447,2.867246,1.185929,2.080857,1.348318,1.403557,4.923148,-3.77808,-4.08095,-2.2593,-4.619788,2.825909,0.765323,-4.38245,41.75
2614,-2.545739,-0.757997,2.08154,4.260678,2.184003,4.194214,0.842629,2.001641,3.014377,3.040481,4.638653,-4.473232,4.273656,2.907708,-3.344217,4.025224,-0.715506,-2.569515,-4.03344,0.920914,1.113289,-0.739837,0.760587,-3.056118,3.234542,-0.733573,-1.63992,0.87191,109.63
2615,0.13362,-4.345411,-3.785811,-0.591151,4.354977,4.130736,-0.320583,-1.200743,-2.954132,-0.781755,1.160182,-2.534362,0.384068,0.501131,0.013353,4.7017,-4.456463,2.301536,3.055385,-4.069977,1.810398,-3.880214,0.511846,2.877489,3.617896,-4.872962,0.827533,-2.924034,19.65
2616,1.85397,3.476119,-4.931442,-3.953427,1.039041,-1.69481,-1.231052,4.129643,-1.198957,-4.056582,4.362876,-2.563808,-3.941416,0.403088,0.392198,3.766199,-4.89522,-0.810172,4.844427,-1.762909,-2.239244,-4.327398,-0.857743,1.232122,3.186105,-4.549922,-4.506119,-2.869173,217.62
2617,1.506778,3.736652,-2.122472,-1.928679,-1.487915,-0.938001,1.812141,-4.633021,-1.613753,-1.655535,-3.349969,-1.798071,1.536864,-0.96856,-0.164583,-3.980897,0.017162,4.516635,2.975327,-4.660588,-1.583298,1.060675,-3.273698,2.030394,1.134985,-1.314069,-3.376108,-0.494166,1.7
2618,-4.494692,3.8277,4.655947,1.682908,-1.792525,-3.7021,-0.943796,-0.446348,1.256982,-2.352441,-0.55346,-4.041675,0.398475,1.586533,2.978916,1.529593,-2.571968,-2.019201,0.357304,-4.078059,-4.142549,2.450664,2.385665,4.771837,-4.747331,-0.644587,-4.243246,1.879971,49.42
2619,4.305294,-1.310965,-0.198834,1.664253,3.223405,-2.439083,-3.039715,0.581887,1.156656,-2.916853,4.701872,1.027449,-3.367796,-1.043057,-0.32485,0.671621,-0.842685,3.566265,2.620336,0.800031,1.985859,0.345068,3.632931,1.213391,-4.82831,3.409552,-4.124603,-1.644102,155.97
2620,2.791122,1.518416,1.717804,-1.823241,-3.246975,-3.036021,2.283623,0.036533,-2.8039,3.727815,-1.47143,1.042911,0.475979,-0.05916,4.185476,-0.006616,-3.859959,4.312793,0.701014,1.25083,-4.556936,2.493349,4.352372,-0.496496,-4.269542,-0.257053,2.013101,3.251,245.26
2621,0.36415,4.698505,-2.195535,2.08979,-1.699458,4.290353,0.781744,-2.585614,2.620852,2.797104,-4.106703,4.437116,0.720554,-2.688588,-3.010952,-1.014196,-4.750519,-0.080961,2.269909,4.401572,-2.888015,3.023563,1.301943,-2.150805,1.715565,4.715799,-2.638433,-2.994376,368.52
2622,0.304777,-4.154088,3.186107,1.708796,1.436378,4.498034,3.777927,4.574918,-4.10998,2.05767,-4.028513,4.07327,-1.264313,2.987773,-3.914823,-1.905128,1.132718,-1.082019,3.633919,2.123091,2.606783,-1.372952,1.245052,4.872589,0.284767,2.590146,-1.90892,-0.077126,345.02
2623,-0.420572,-3.33455,3.486133,3.899718,-2.849405,4.541332,1.02077,0.556631,-4.522133,-3.863978,3.436808,-4.110785,0.935257,0.972903,-0.562852,-2.885645,0.147908,-2.26027,-0.624716,-1.298337,-2.432676,-1.971276,-1.702363,4.320408,-3.538633,-4.636856,-0.868305,4.776102,152.42
2624,3.699413,-2.993771,0.376238,-3.462355,3.433572,-0.873502,-2.045146,1.593094,-2.458526,0.155505,-4.242758,0.612064,-3.517112,3.267883,-1.119829,-1.712897,4.293919,3.907234,1.651436,4.727739,1.103122,-4.430879,-4.418104,-2.042373,2.763209,3.354218,-0.589875,-4.49542,154.43
2625,2.507817,-3.043913,-2.666965,1.794073,1.932942,2.725868,-1.108243,-3.810526,4.638151,-0.752276,-4.283515,2.506933,-3.339727,-0.571098,-1.87547,-2.372135,-3.642982,-2.557147,4.053566,3.72567,-3.323097,2.698671,1.741285,3.366917,-3.23747,-3.75674,-3.35188,3.452174,279.71
2626,2.392839,-0.749371,-3.32099,2.891212,1.793054,2.697338,-4.19391,2.586604,3.203827,3.406356,-2.614039,3.186497,3.870569,0.156673,2.186257,-1.182473,3.952525,0.225468,-2.335852,2.447988,2.497065,-1.168448,-0.425437,-2.86986,-4.093679,-1.933153,1.832092,4.307231,106.93
2627,0.839556,-3.247257,1.071915,1.825003,-2.867027,-3.384571,1.16749,-0.801716,-2.130348,-2.866684,2.036254,-2.234009,-2.665696,0.498465,-4.174309,-1.382273,3.872874,-0.981077,-2.531994,3.874961,1.67225,0.788258,-2.283287,2.784473,-2.858593,-1.162345,-2.146215,1.50211,354.98
2628,-2.406845,0.236628,0.119537,-1.847804,2.757272,1.638407,4.047015,-3.22498,3.497782,-3.153901,1.776414,1.635145,-4.446129,3.870404,-2.913135,3.122476,-0.46515,2.099125,-2.203226,-3.663106,-2.772593,1.589018,-1.831927,3.965426,-1.862804,1.239517,1.421938,-4.379197,375.8
2629,-4.008273,4.178946,4.796986,-2.313191,-1.624869,1.754711,-3.193048,2.61764,-2.694575,4.064731,3.922845,1.465467,-3.25272,3.084099,-2.25561,4.027744,0.605933,-0.327528,0.038817,-1.180877,-1.504063,1.163444,0.191532,-1.016313,0.389804,4.828476,-0.020467,-4.330989,140.04
2630,4.894951,3.615584,-3.978039,4.624561,-2.291142,1.708971,1.349147,2.274802,-4.173043,-2.130772,-0.898927,1.458626,-0.247993,0.921751,0.309082,-1.06786,4.69758,-0.471435,4.118417,3.957113,4.284407,3.634406,-0.708267,-3.057286,0.760339,4.68916,0.595111,-4.437414,316.69
2631,-0.533687,-4.71829,4.059463,0.243896,-3.946331,3.098353,-4.954197,-2.544575,0.268189,2.992237,0.43947,-3.700212,1.331241,2.169524,-0.661536,4.905774,4.037566,-3.729139,4.492891,-2.730679,3.743612,3.661729,-1.252115,-2.270645,2.348332,-0.887721,0.638586,3.904125,12.62
2632,-4.255981,-3.14125,-1.395404,4.470707,-2.521536,-1.773748,-1.080774,-0.725006,-1.425709,-1.570333,-4.335938,2.16402,-1.85437,-3.247701,-2.015445,-2.225842,2.901143,-0.066653,1.832106,-0.56715,-2.43106,-3.667385,-1.985262,0.676101,-2.61689,2.991914,-1.595311,1.656138,245.73
2633,1.336877,-0.323482,2.577853,-3.126989,0.948134,1.293335,-3.01689,1.158943,0.956456,-0.151945,-0.623321,4.841286,-2.028379,2.384021,-3.915664,-4.109857,-2.002623,-4.850558,-1.878777,1.799259,-3.554712,1.314753,-0.817336,4.776104,-3.023083,-0.938077,-2.955984,-1.890853,342.7
2634,1.006457,0.380776,-1.320031,3.869108,-3.302155,-1.454518,4.665922,2.251255,4.867166,1.821917,4.527012,-0.172691,3.891202,4.618448,4.384086,4.753026,0.844283,4.138662,1.053667,3.553906,2.154817,-2.987578,0.345324,-2.974379,1.888006,3.417325,0.640322,-1.391451,384.32
2635,3.98113,3.368695,-1.278308,-0.431744,1.845569,0.09676,-2.032112,0.547675,-1.424596,-3.171301,1.919774,-2.642804,1.174437,3.574495,-3.694075,-4.953694,-2.296114,2.994077,0.601624,-3.7351,-3.251741,3.888901,1.541783,0.840981,-3.973165,0.976108,0.63469,-1.788166,69.14
2636,-1.670165,-3.277851,-2.567279,-1.202791,-2.518114,-3.440321,-3.615274,-1.262561,0.251326,-4.649505,-0.832158,3.978466,-4.037863,3.689512,1.303203,4.535601,-4.437347,-2.279981,3.18327,-2.412239,-1.808248,1.965438,3.962168,3.510164,0.173776,-0.528727,3.107415,-4.55679,406.88
2637,-3.809952,-0.62149,3.193201,-1.76915,-3.033119,0.692474,-2.101589,1.649287,-3.442282,-4.619638,3.269929,2.182062,-0.923266,-2.1073,-4.279432,4.88682,-3.25476,-1.609745,-2.282619,-0.934325,2.353726,-4.737274,-2.457485,-1.873221,-3.805376,4.586136,2.843036,-1.256892,148.37
2638,-4.346152,-4.890385,2.532573,-1.472313,3.243447,-0.231668,-1.297012,3.155341,1.391253,2.104685,-2.075563,-4.407726,2.448718,4.052817,-0.019142,4.932271,4.318686,0.084075,-1.327027,2.505161,-4.60013,-1.06907,0.164497,0.099455,-3.273755,-0.902981,-0.159856,4.877354,235.22
2639,-3.789786,4.817469,0.140029,2.852365,3.180732,-1.652054,-4.174563,1.412163,-4.190588,4.048727,4.01416,-3.14523,0.780566,-1.260178,-1.601022,-0.784873,1.021472,-0.313266,4.535869,3.438785,-2.48439,-0.029778,3.752327,1.646883,-0.532279,2.893854,-3.027521,-2.454961,244.39
2640,2.565865,-0.866459,-2.338311,-4.975917,-2.967538,4.209443,-2.433883,1.709694,-2.379738,3.676921,-0.109893,-0.232534,2.764157,-1.274395,-0.29953,3.720078,4.508082,-0.434025,2.720952,-3.364107,-4.953495,0.961887,-1.046744,-2.578916,1.634534,-2.432691,-2.356381,-4.932383,360.41
2641,-3.88183,-4.809908,-1.418627,-4.49719,2.047772,-3.803529,3.13832,-1.229299,2.373947,3.426927,-3.016649,4.208702,-0.27718,0.195109,-4.067835,-4.152892,-1.094994,-0.370392,3.209765,0.212343,-4.896301,-1.69518,-1.773976,-1.318031,-1.429979,-3.480462,1.147258,3.526924,97.55
2642,4.458573,-3.939036,-0.689065,1.256932,2.244416,-0.840045,-3.90392,4.552883,-4.532582,2.275439,-4.000227,-4.105729,1.364569,1.802089,3.957057,1.94611,0.128173,0.343544,0.967631,0.035504,2.822582,1.960945,-0.872162,3.948831,-0.200262,0.536283,-1.191986,4.714879,227.52
2643,1.4325,0.068489,4.079953,3.040616,0.662567,-0.932492,4.014884,-3.959819,3.088351,-0.676645,-3.406413,3.774593,-2.318942,-3.085816,1.829049,-4.496036,-0.941361,0.206149,-4.889672,-1.049058,-1.527754,4.326072,1.123215,-0.582666,2.866612,0.009243,1.090885,3.294626,132.35
2644,0.054399,-1.950801,-2.012252,2.430202,-2.76666,-4.831546,-4.008612,0.490684,-0.63918,2.270836,-0.891632,-0.056492,-1.627191,2.535253,3.784559,1.682471,2.979218,1.482912,-0.647221,-0.84665,-0.578103,2.399582,-0.400215,4.344603,-4.828974,-3.856244,2.69802,-0.337693,256.95
2645,4.029205,1.984442,4.430965,-0.397629,-0.112587,2.892236,-3.545459,-3.916929,-2.511045,-2.569113,-0.093828,-2.04647,-4.622678,-4.51967,-0.772458,-3.35661,-1.415223,-2.839544,-0.443078,-0.795691,-4.411515,-3.859201,4.80412,-4.016629,-4.032073,1.557997,-1.66838,3.935492,446.47
2646,1.663605,3.750875,3.157443,-3.820732,0.048051,-0.166464,3.778421,4.667447,-0.448688,-4.023147,-3.652495,-4.621269,0.665984,3.133742,3.77034,2.496784,0.391369,2.357015,-1.817536,-4.625002,-1.063706,1.115301,-0.068291,1.220173,4.511728,-3.390249,-0.181169,4.104136,439.37
2647,3.716939,3.129158,-3.807893,1.538159,3.809705,3.757569,3.78598,-1.043077,-3.592222,2.088054,-0.347261,3.952258,-0.2387,-1.612193,1.54431,4.327629,1.075836,4.702005,0.15269,-2.112431,0.560999,-1.03219,-1.954115,-2.081664,-3.019411,-2.067438,-3.614252,-0.023361,464.98
2648,-1.059019,-0.665347,-3.996675,-4.336873,3.650747,-2.676583,1.388085,4.041154,-0.152891,-0.417573,-4.944731,4.543811,0.390787,3.559709,2.922069,3.897974,-4.084884,-1.255598,-2.427033,1.341893,3.255079,-1.899359,2.217584,-0.834058,-4.837118,-2.531927,-4.701133,-1.885261,340.46
2649,-0.435113,0.019736,-0.296759,-4.058976,1.469766,-0.552212,-2.597738,-0.281687,1.463072,-4.620558,-1.366673,0.49511,-1.084618,-0.227773,-1.575341,-1.310354,4.693567,-3.987765,-3.707586,-1.559197,3.696435,-1.226059,-4.340864,-1.310438,3.934721,4.674467,-3.679771,4.132673,95.36
2650,-1.190238,3.61809,-2.233033,0.113425,3.049524,1.995673,-2.965645,3.184475,4.374137,2.264027,3.885097,4.795204,2.302038,-1.908762,-0.429479,0.336841,3.694415,3.269123,3.812919,2.456518,3.603905,3.574314,-2.41704,2.106424,-1.927679,3.855912,-3.454111,-4.590993,7.72
2651,-2.057671,-0.356172,-0.864936,-0.776261,1.510809,1.995917,0.25887,0.95993,0.212469,-1.338292,1.374061,-0.745569,3.188636,4.53457,1.430505,-1.967669,-0.166849,-1.741518,-0.347656,-4.247601,-0.961209,-2.111113,-4.650994,-3.540869,-3.566839,3.729028,4.268272,-0.955575,196.77
2652,2.502631,4.716231,3.136859,0.88,0.894044,-2.120537,-4.122276,-4.75345,-4.126005,-0.197611,1.694506,1.269086,-0.51836,1.623579,3.847631,3.580124,-0.732446,0.515447,0.71367,-1.717095,3.0922,0.32959,2.557663,2.623699,4.968505,-1.28337,-3.554807,-4.630201,240.58
2653,-1.127746,4.01466,4.166158,-4.022993,0.82869,-2.44959,4.326137,-2.635302,4.543733,3.974146,4.318001,-1.065227,-1.913702,-1.900556,4.083165,-0.444549,3.491088,2.548616,4.24562,-1.948122,-3.462706,4.780887,4.519535,2.748487,4.305593,-0.131176,4.116646,4.082597,457.83
2654,-1.998789,1.636263,-3.385975,-3.792295,-1.471603,-3.037957,2.508498,-3.756269,4.914429,-0.056982,-2.476964,1.927378,1.482738,0.168145,3.542313,2.709293,-2.058557,4.459256,2.536343,-2.069512,2.133365,1.315439,-1.982931,4.614036,4.812982,2.908836,1.860435,4.742398,268.67
2655,3.891166,-0.132397,-3.785504,4.565536,-1.166874,4.430083,4.431422,-0.24569,-4.719551,0.346892,-0.224731,4.866472,-0.058993,1.582283,-0.165668,3.184222,-2.616962,3.210616,2.890629,-1.360997,-1.657199,2.904501,-0.034267,-3.055611,-4.466917,-0.686438,4.714396,-1.280766,49.13
2656,1.527291,4.435297,2.17999,3.675215,-4.585061,-3.373714,4.644696,-0.373283,2.918228,-4.284832,-2.55615,-1.184374,-4.784751,4.087839,-0.918846,-3.537247,4.008275,-3.809587,-2.158818,0.191357,4.506628,4.381846,0.690653,-2.355383,4.380227,-1.941814,-2.872987,0.732433,51.35
2657,4.317885,-4.334604,4.02777,2.18121,-3.993629,3.751358,-4.31889,-2.97706,3.958533,-3.834176,1.925323,1.550545,2.761596,-1.722365,-4.129685,2.362662,2.927748,-1.554499,1.740358,-0.019794,3.49178,2.865945,2.814063,4.821184,2.872699,-3.943874,1.636612,3.145483,44.87
2658,-1.717452,-4.46121,4.333517,-2.826296,3.320429,0.263339,3.749881,-0.34426,1.866534,2.348408,-2.601378,-2.24004,0.725776,-2.226987,-1.040699,0.103663,-4.638216,-4.466157,4.929115,-2.389516,3.522687,-1.407185,-1.808354,4.428511,-2.314072,-3.7583,4.032543,-4.66242,372.84
2659,-4.721131,-1.772562,1.1848,-4.055987,4.006469,-4.408434,2.296994,3.199714,4.924047,0.455088,-4.368423,3.423995,-0.201964,-0.577472,-0.550547,4.997706,-3.632615,-1.120076,-0.173945,3.060305,4.620545,2.999072,0.737041,0.049119,-3.274628,-2.520126,-0.602588,4.366761,370.82
2660,4.761312,1.171007,-1.305365,-2.767741,1.658003,4.746127,3.055944,0.745434,-0.933074,-2.691767,3.73847,1.627759,4.579026,-3.481823,3.224868,-1.127048,-3.558501,-0.037142,3.059534,-4.373251,-2.83368,3.07013,-3.743329,-4.183848,-1.642697,-2.959821,-3.944541,-0.548554,303.74
2661,0.774229,-3.103953,-2.506647,-3.676424,2.350842,-1.197958,1.919128,-1.717255,1.662583,-0.167467,4.196008,-4.215067,0.843357,-2.625609,3.294581,-0.874265,-4.006536,-1.665346,-3.135127,-0.11111,3.187748,4.512428,4.274363,3.550047,-4.283393,4.343511,-3.495995,-3.516523,416.79
2662,1.311105,-0.457382,-1.207451,2.202558,-4.129755,-1.213372,4.250099,2.642556,-0.301781,4.755239,3.30953,-0.091285,0.365315,-1.272914,-3.003089,-1.369946,4.369038,-3.379036,1.289076,3.466191,-4.69652,-2.958589,0.410147,0.427621,1.205238,-0.937841,3.796725,3.099942,68.33
2663,2.395336,1.42734,-4.001773,3.563333,1.740588,2.860819,-2.032314,-1.905345,4.86396,-4.407527,2.656141,1.235427,0.882346,0.222006,4.606173,3.003975,4.253879,4.72188,-0.136335,-0.128179,-3.812165,1.487996,-4.299387,-0.8358,1.487239,2.259452,3.575356,-2.567318,102.15
2664,3.980057,0.979882,-4.575175,-2.264387,-4.193953,4.228077,4.853704,-2.920882,1.659289,-1.187766,3.402488,0.283378,-0.770267,-3.933185,-3.787771,-4.378322,4.417692,2.540878,4.215795,-2.757979,-2.929191,3.826119,1.51103,-0.162287,-4.784906,4.870544,-2.118625,0.520623,19.26
2665,1.343883,-3.53182,3.833301,-0.188237,-0.662897,-3.135931,-1.266516,2.453176,-3.071773,0.719549,-3.602924,-2.938093,-4.83211,-0.597125,3.315441,-1.147862,-1.944683,-2.656483,-0.304699,0.872799,2.315766,-2.160969,2.886498,-2.642699,-3.928541,0.029414,-4.478552,-4.207683,201.84
2666,0.117654,-1.447183,-0.175534,2.032139,-1.090284,-2.341557,-0.606302,2.821067,1.983179,1.928357,-2.455022,-0.587032,-3.103536,-0.07175,-3.079239,-3.292664,0.789507,-1.997629,3.485255,-4.438627,3.637688,-1.176857,2.313996,3.920705,-1.425009,2.084187,-3.567243,-0.214603,417.32
2667,-2.720732,1.976178,3.614934,4.523912,-2.739404,-3.486034,0.522148,-4.103366,2.280458,4.783259,-4.166785,-3.080696,3.720306,0.415017,1.627117,2.930428,4.825786,2.423488,2.062775,-2.715346,4.74685,4.048948,-0.168344,1.532896,1.294502,-3.069653,-2.831914,-3.580321,347.0
2668,-4.217811,-2.894137,1.141469,0.574572,-1.151949,-4.598748,-4.152062,-2.859353,3.605175,1.37584,4.063813,1.856783,-1.658071,-0.367821,-0.618724,1.525895,-1.5904,4.87999,-0.406205,-2.405546,-3.248119,-3.398959,-0.660903,-1.864488,3.155288,-2.620926,-1.923668,2.292714,72.0
2669,4.149608,-2.195668,0.311238,-1.977509,1.179529,-4.722843,-2.419783,0.601609,-1.006976,-3.656865,0.631547,-2.312056,3.951436,-2.107061,1.974839,-4.802334,2.288205,4.578143,-2.867813,4.216396,-4.619083,-0.310788,0.515391,2.774632,0.337359,-1.79397,3.969026,1.323176,291.56
2670,-3.747996,-2.658996,-3.766496,-2.004862,-0.837891,-0.01393,-1.293677,4.342952,-4.625527,0.606616,3.429029,4.900793,1.37451,-3.788068,-4.962403,-4.649476,-0.586529,4.135648,4.328563,2.067902,0.02036,-3.404169,4.098513,-1.570752,4.425867,-4.124607,-2.624231,1.569324,253.84
2671,4.60131,1.789093,4.444159,-3.774801,-2.165771,-1.73518,-4.679337,4.146188,2.578628,-1.631202,-1.3581,3.325424,-0.599279,0.874845,-3.148497,-1.346907,-1.125313,-4.368544,-1.379075,-1.233247,0.047279,4.388974,3.494834,3.843213,-4.986799,0.395607,-3.296964,-4.895753,138.67
2672,-0.283324,3.467415,2.103451,-1.246417,4.276733,3.236223,-2.603613,-3.944659,0.16337,3.683242,-1.460847,-3.785532,3.858602,4.908433,2.419222,-1.172527,3.144632,-4.398958,0.272266,1.80359,-2.664214,-0.392113,-1.565234,-2.987569,0.282192,2.770437,-4.354313,-2.721522,129.11
2673,2.619381,-1.889589,1.187823,2.007647,-3.228206,3.03397,-0.68427,-2.473281,4.590589,-4.239622,3.697947,-4.766629,-4.71393,0.643539,4.318801,-4.286504,-4.568272,-4.0726,2.855105,2.266793,-0.517318,1.915109,-3.195004,4.44952,-1.694343,4.365698,0.074634,-2.088222,335.12
2674,1.625868,4.474234,1.305918,0.156361,-3.313491,4.920571,4.403456,1.102253,-2.9738,-1.685701,3.617072,3.662046,2.530759,1.952852,0.597789,4.176139,1.471886,2.933075,-4.302829,-2.81081,3.808635,3.507012,3.704466,-4.981098,-3.862007,-1.106939,-3.420536,3.747614,346.77
2675,4.235785,-4.749675,-1.12044,-3.789474,3.681012,-1.572233,4.671348,2.291442,-4.513066,0.142171,4.886897,-0.984374,1.403333,2.668627,2.100741,2.012968,-4.520429,1.151453,-3.344394,-0.387299,2.705298,0.743416,-2.405012,-2.060595,2.191922,-0.305574,0.179092,-0.743026,483.45
2676,-0.337431,-0.90263,-3.590891,-4.392451,1.536128,-1.398294,-3.733779,-2.484358,0.171643,-1.857734,-3.54047,-3.073347,4.159009,-3.817393,4.398714,3.192686,-1.591218,-2.492518,-4.102312,4.116746,-2.992034,2.768688,-2.687019,3.630489,-2.976017,-0.883054,0.251448,-1.057345,63.56
2677,-2.466175,1.556401,-0.135036,-1.870123,-1.64307,1.466329,3.369669,3.811593,-4.304389,-1.455647,-2.887969,-1.089917,3.807682,0.173862,2.963996,3.630459,-0.182559,0.79763,-0.345925,3.809761,3.471101,3.239114,-0.558271,3.375079,3.246084,-3.981165,1.465405,-0.167591,236.52
2678,4.775015,0.57507,1.749379,-0.68542,0.582018,-0.672089,3.00047,0.680273,4.845173,-1.309413,-3.794802,2.263913,2.105137,4.652969,3.674589,-2.885213,-4.713904,3.183883,-1.3141,-0.295972,-0.854677,2.291605,-4.701315,-3.177249,1.941426,1.96514,-1.741445,1.855099,241.73
2679,3.659945,-2.903067,-1.937736,-2.621213,0.8757,1.145334,2.884138,1.161994,-3.048882,4.54014,3.816953,-4.68296,-0.811674,3.064418,-1.244938,2.334984,3.863565,0.22908,1.766093,-4.346359,2.989027,-3.08285,-4.681585,0.274322,3.265516,-4.883764,1.88766,0.454112,413.64
2680,-4.652545,-0.462443,1.932681,-3.246938,-2.325439,-1.023882,-0.270483,2.396396,-2.109764,-3.362178,2.41236,-2.581599,-4.293077,-2.923521,4.637095,4.889864,1.022193,-2.101408,-2.471651,-4.814626,4.326767,-3.795604,-2.341212,-4.07562,0.598689,-0.759709,2.588591,-1.636825,119.78
2681,1.585063,-0.756022,1.089544,-2.427974,-2.403231,-3.253105,3.10759,-4.3782,-2.832883,-3.199875,3.64774,-2.134255,-3.785011,-4.035723,1.294149,-1.019,4.262634,-1.169214,1.017627,-3.563058,-0.981983,-2.385608,-0.078599,3.619519,2.511463,4.927846,-0.947372,1.282482,234.63
2682,-4.770981,-1.876471,1.803902,-3.594724,-0.8327,-3.569655,2.773638,-1.357,-2.194108,0.789591,3.611231,4.56726,-4.626963,-3.062533,3.822711,-4.258719,-1.392639,-2.044526,-3.460848,3.656705,2.301123,4.656391,-1.831538,1.461099,-4.541218,-3.126941,-0.067432,-1.977477,251.52
2683,-4.986542,0.484057,3.478176,-4.101705,-1.288657,2.825182,4.665879,-3.037819,-3.367371,3.446991,-4.864617,-4.945868,-2.142553,0.615594,1.657773,-2.243426,3.722211,4.003619,4.184042,-0.224252,-3.528907,-0.4116,-0.981782,-0.51386,-3.67194,0.708093,0.912518,0.470759,135.63
2684,0.413087,-4.345942,-1.552072,-1.527709,4.117742,-4.830358,4.726042,-1.194666,0.415137,1.464466,4.279935,0.411902,-4.612504,-3.564213,-1.940164,-1.002127,1.256977,-2.368091,-3.410687,0.450507,2.727989,0.909756,3.910509,2.776086,3.216715,1.110821,-1.797727,4.7372,6.53
2685,-3.205,4.383047,-4.865859,-4.312452,-3.615167,-1.511604,3.19462,-1.135057,-1.54854,-0.893665,1.374542,0.685271,-4.219156,3.202565,0.358446,1.320425,-0.665217,2.985342,-0.637032,4.23703,-1.878309,4.317637,-2.060471,-0.061876,-4.877692,-2.057996,-3.490427,-4.123646,387.5
2686,0.257206,0.31694,-1.142062,-2.268435,-4.597788,-4.515017,0.095432,-2.320254,4.955855,2.085179,-1.734082,-2.319377,1.494499,4.897261,-4.483705,0.068072,4.280694,3.332563,1.78467,3.190438,-4.390464,-0.633568,4.839894,4.982845,-1.532049,-3.162901,2.217633,-4.734077,47.13
2687,0.957841,-2.764195,1.331236,0.476706,4.825773,-0.698544,3.540006,-1.844654,-2.752094,-1.506224,1.7063,-1.295183,1.138106,4.661419,-4.403967,1.356257,1.737316,0.541271,4.840499,3.076205,2.249953,4.228919,2.706982,3.409145,-1.892257,3.478181,-4.887572,4.882518,261.49
2688,-0.396665,0.517216,2.178918,-3.814377,0.735985,-1.990369,-3.155294,-1.14648,2.171967,2.142054,0.965163,-4.821998,-0.571823,3.478721,3.317138,4.374756,4.571364,0.58459,2.132254,-2.19271,-0.023527,0.934794,-2.869999,0.589498,1.565654,2.889621,3.264839,-0.601854,249.16
2689,1.073375,-2.455734,-4.066181,-1.098279,2.62028,4.420338,3.019766,0.581438,-4.983696,-2.437464,0.705628,0.745846,-4.705863,0.315507,-4.640541,-0.880273,-0.806083,3.321722,3.094075,0.924512,2.572701,-3.184209,4.423674,0.191141,0.221707,-0.105796,-2.112799,3.085662,291.27
